Date,Open,High,Low,Close,Adj Close,Volume
2013-09-03,34.000000,34.750000,33.750000,34.250000,28.958466,36279200
2013-09-04,34.250000,34.250000,33.000000,33.750000,28.535713,22055800
2013-09-05,33.750000,33.750000,33.000000,33.500000,28.324337,21905100
2013-09-06,33.500000,33.750000,33.000000,33.500000,28.324337,28028300
2013-09-09,33.750000,34.500000,33.750000,34.500000,29.169842,20192400
2013-09-10,34.750000,36.000000,34.750000,36.000000,30.438101,33123300
2013-09-11,35.750000,35.750000,34.250000,35.750000,30.226723,33534600
2013-09-12,35.500000,35.500000,34.250000,34.500000,29.169842,22719400
2013-09-13,34.750000,34.750000,33.750000,34.000000,28.747091,27354400
2013-09-16,34.750000,35.250000,34.500000,35.000000,29.592592,38350900
2013-09-17,35.250000,35.750000,34.750000,35.750000,30.226723,46552500
2013-09-18,36.000000,36.000000,35.500000,35.500000,30.015345,45903300
2013-09-19,37.000000,40.000000,36.750000,39.750000,33.608734,93564900
2013-09-20,39.500000,39.750000,38.500000,39.750000,33.608734,34749600
2013-09-23,39.250000,39.500000,38.250000,39.000000,32.974602,48438100
2013-09-24,38.500000,38.750000,37.750000,37.750000,31.917725,42021100
2013-09-25,37.500000,37.750000,36.750000,37.750000,31.917725,23131300
2013-09-26,37.250000,37.250000,35.250000,35.250000,29.803965,40147300
2013-09-27,35.500000,36.500000,35.500000,36.000000,30.438101,40019100
2013-09-30,35.250000,35.750000,35.000000,35.250000,29.803965,26526400
2013-10-01,35.500000,36.750000,35.250000,36.750000,31.072226,30049100
2013-10-02,36.750000,37.250000,36.750000,36.750000,31.072226,37747100
2013-10-03,37.000000,37.750000,36.750000,37.000000,31.283596,29903500
2013-10-04,37.000000,37.500000,37.000000,37.000000,31.283596,18629800
2013-10-07,36.750000,37.000000,36.250000,36.250000,30.649475,17756200
2013-10-08,36.500000,38.000000,36.250000,37.750000,31.917725,27453200
2013-10-09,38.000000,38.250000,37.500000,38.250000,32.340477,35758400
2013-10-10,38.500000,39.500000,38.250000,39.250000,33.185978,42318800
2013-10-11,39.750000,39.750000,38.750000,38.750000,32.763222,19930100
2013-10-14,38.750000,39.000000,38.500000,39.000000,32.974602,8195800
2013-10-15,39.250000,39.500000,38.750000,39.250000,33.185978,15294600
2013-10-16,39.000000,39.250000,38.500000,38.500000,32.551861,8327200
2013-10-17,38.500000,39.000000,38.250000,38.500000,32.551861,16668700
2013-10-18,38.750000,39.000000,38.250000,39.000000,32.974602,7607400
2013-10-21,39.000000,39.000000,37.500000,37.750000,31.917725,14290000
2013-10-22,37.500000,38.750000,37.500000,38.500000,32.551861,20269300
2013-10-24,38.250000,39.750000,38.000000,39.750000,33.608734,32854900
2013-10-25,39.250000,39.750000,38.750000,39.000000,32.974602,15467300
2013-10-28,39.250000,39.500000,38.500000,38.750000,32.763222,11236800
2013-10-29,38.500000,39.000000,38.250000,39.000000,32.974602,16650900
2013-10-30,38.750000,39.000000,38.000000,38.750000,32.763222,13594400
2013-10-31,38.500000,39.250000,38.250000,39.250000,33.185978,12137600
2013-11-01,39.250000,39.250000,38.500000,38.750000,32.763222,14470400
2013-11-04,38.250000,38.500000,37.500000,37.500000,31.706352,9416700
2013-11-05,37.500000,38.000000,37.500000,38.000000,32.129112,19765400
2013-11-06,38.000000,39.750000,37.750000,39.750000,33.608734,24991100
2013-11-07,39.750000,41.750000,39.750000,41.500000,35.088360,80887600
2013-11-08,41.000000,41.250000,40.000000,40.500000,34.242863,23254600
2013-11-11,39.750000,40.750000,39.000000,40.250000,34.031479,32163500
2013-11-12,40.500000,41.000000,40.500000,41.000000,34.665607,11010500
2013-11-13,40.750000,41.250000,40.250000,40.250000,34.031479,15767900
2013-11-14,40.500000,41.500000,40.250000,41.250000,34.876980,22248100
2013-11-15,41.750000,42.250000,40.750000,41.250000,34.876980,37975900
2013-11-18,41.500000,42.000000,41.000000,42.000000,35.511112,12978100
2013-11-19,41.750000,42.250000,41.500000,42.000000,35.511112,16777800
2013-11-20,42.000000,42.500000,41.750000,42.250000,35.722488,23908300
2013-11-21,42.000000,42.250000,41.500000,41.750000,35.299736,18994100
2013-11-22,41.750000,41.750000,40.250000,41.000000,34.665607,24316900
2013-11-25,41.250000,41.750000,40.750000,41.250000,34.876980,13283100
2013-11-26,41.000000,42.000000,40.750000,42.000000,35.511112,38121600
2013-11-27,41.500000,41.750000,41.250000,41.500000,35.088360,30313400
2013-11-28,41.250000,41.750000,40.250000,40.750000,34.454231,31165000
2013-11-29,40.750000,41.250000,40.750000,40.750000,34.454231,24376800
2013-12-02,40.500000,41.250000,40.250000,40.750000,34.454231,24119900
2013-12-03,41.000000,41.500000,41.000000,41.000000,34.665607,26253300
2013-12-04,41.000000,42.750000,41.000000,41.750000,35.299736,34656500
2013-12-06,41.750000,42.000000,41.250000,41.500000,35.088360,15106100
2013-12-09,41.750000,42.000000,41.250000,42.000000,35.511112,10092000
2013-12-11,41.750000,43.250000,41.750000,43.250000,36.567989,24472200
2013-12-12,43.000000,43.500000,42.750000,43.250000,36.567989,15332300
2013-12-13,43.250000,43.250000,42.250000,43.000000,36.356617,15262600
2013-12-16,43.000000,43.250000,42.750000,43.000000,36.356617,22424200
2013-12-17,43.000000,44.000000,43.000000,44.000000,37.202118,25211200
2013-12-18,44.000000,44.250000,43.750000,43.750000,36.990746,24004700
2013-12-19,43.750000,44.000000,43.500000,43.750000,36.990746,13338600
2013-12-20,43.750000,44.500000,43.750000,44.250000,37.413498,18019500
2013-12-23,44.500000,44.750000,44.250000,44.750000,37.836243,25438000
2013-12-24,44.500000,44.750000,44.500000,44.500000,37.624870,15091300
2013-12-25,44.500000,45.250000,44.250000,44.250000,37.413498,15197300
2013-12-26,44.250000,44.250000,42.000000,42.750000,36.145237,25952700
2013-12-27,42.500000,43.000000,41.250000,42.000000,35.511112,31705600
2014-01-02,41.750000,42.500000,39.500000,40.000000,33.820103,25791700
2014-01-03,39.500000,40.000000,39.000000,40.000000,33.820103,20419000
2014-01-06,40.000000,40.500000,39.000000,40.250000,34.031479,12869600
2014-01-07,40.500000,41.250000,40.000000,41.000000,34.665607,10010600
2014-01-08,41.000000,41.250000,40.250000,40.500000,34.242863,14810300
2014-01-09,40.750000,41.500000,40.250000,41.000000,34.665607,19197700
2014-01-10,39.750000,39.750000,38.500000,39.750000,33.608734,39294700
2014-01-13,39.250000,40.750000,38.750000,40.750000,34.454231,16377200
2014-01-14,40.000000,40.750000,39.500000,39.750000,33.608734,23698000
2014-01-15,39.500000,39.750000,39.000000,39.250000,33.185978,18019600
2014-01-16,39.250000,40.000000,39.250000,39.750000,33.608734,15492300
2014-01-17,40.000000,40.000000,39.250000,39.500000,33.397354,10911600
2014-01-20,39.750000,40.500000,39.750000,40.250000,34.031479,8630500
2014-01-21,40.500000,40.750000,40.000000,40.500000,34.242863,13135900
2014-01-22,39.750000,40.250000,39.750000,39.750000,33.608734,11723100
2014-01-23,39.750000,40.500000,39.250000,40.500000,34.242863,19131800
2014-01-24,40.500000,40.500000,40.000000,40.000000,33.820103,13130300
2014-01-27,39.500000,40.000000,39.250000,40.000000,33.820103,21999100
2014-01-28,40.000000,40.250000,39.500000,39.750000,33.608734,25523000
2014-01-29,39.500000,39.750000,39.250000,39.500000,33.397354,9363800
2014-01-30,39.250000,39.250000,38.500000,39.000000,32.974602,9362500
2014-01-31,39.000000,39.500000,38.500000,39.250000,33.185978,11691200
2014-02-03,39.250000,40.000000,39.000000,39.500000,33.397354,11651900
2014-02-04,39.250000,39.750000,39.000000,39.000000,32.974602,13175600
2014-02-05,39.500000,39.750000,38.750000,39.000000,32.974602,13677600
2014-02-06,39.250000,39.500000,38.750000,39.250000,33.185978,15747900
2014-02-07,39.500000,40.000000,39.250000,39.750000,33.608734,14393700
2014-02-10,39.500000,39.750000,38.750000,39.000000,32.974602,14716400
2014-02-11,39.000000,39.250000,38.250000,38.750000,32.763222,22063700
2014-02-12,38.750000,39.000000,38.500000,38.750000,32.763222,10041500
2014-02-13,38.750000,39.250000,38.500000,38.500000,32.551861,6437300
2014-02-17,39.000000,39.750000,38.750000,39.750000,33.608734,12517000
2014-02-18,39.500000,39.500000,39.000000,39.250000,33.185978,6705300
2014-02-19,39.500000,39.750000,39.000000,39.750000,33.608734,9973200
2014-02-20,39.500000,39.750000,38.500000,39.000000,32.974602,16050200
2014-02-21,38.500000,38.750000,38.250000,38.250000,32.340477,14668500
2014-02-24,38.250000,38.500000,38.000000,38.250000,32.340477,8197800
2014-02-25,38.500000,38.750000,38.250000,38.500000,32.551861,8350300
2014-02-26,38.500000,38.750000,38.000000,38.000000,32.129112,18697900
2014-02-27,38.000000,39.000000,38.000000,38.750000,32.763222,11165500
2014-02-28,38.750000,39.250000,38.500000,39.250000,33.185978,13095900
2014-03-03,39.500000,40.250000,39.000000,40.000000,33.820103,32234200
2014-03-04,40.000000,40.750000,40.000000,40.500000,34.242863,17204800
2014-03-05,40.750000,41.250000,40.750000,41.000000,34.665607,13359100
2014-03-06,41.000000,41.000000,40.250000,40.500000,34.242863,10383800
2014-03-07,40.500000,41.000000,40.500000,40.500000,34.242863,5184900
2014-03-10,40.500000,40.750000,39.750000,40.000000,33.820103,15115400
2014-03-11,40.000000,41.750000,40.000000,41.750000,35.299736,18317500
2014-03-12,41.750000,42.500000,41.500000,41.750000,35.299736,26208000
2014-03-13,42.000000,42.250000,41.750000,42.000000,35.511112,21788800
2014-03-14,41.750000,42.250000,41.500000,42.250000,35.722488,15677100
2014-03-17,42.000000,42.750000,42.000000,42.500000,35.933865,13991500
2014-03-18,42.750000,43.500000,42.500000,43.500000,36.779373,27243500
2014-03-19,43.750000,44.000000,42.750000,43.250000,36.567989,19431800
2014-03-20,43.000000,43.250000,42.250000,42.750000,36.145237,24135900
2014-03-21,42.750000,43.250000,42.750000,43.250000,36.567989,13638200
2014-03-24,43.250000,43.750000,42.500000,43.500000,36.779373,15190300
2014-03-25,43.500000,43.500000,42.500000,43.000000,36.356617,10224700
2014-03-26,43.250000,43.750000,42.500000,42.750000,36.145237,15164800
2014-03-27,42.750000,43.000000,42.000000,42.000000,35.511112,18163900
2014-03-28,42.000000,43.250000,42.000000,42.750000,36.145237,19621500
2014-03-31,43.000000,43.500000,42.750000,43.500000,36.779373,9225800
2014-04-01,43.250000,43.750000,42.750000,43.750000,36.990746,9460600
2014-04-02,43.750000,44.250000,43.500000,44.000000,37.202118,19300400
2014-04-03,44.250000,44.500000,43.750000,44.500000,37.624870,18768500
2014-04-04,44.500000,44.500000,44.250000,44.500000,37.624870,12791900
2014-04-08,44.500000,44.500000,43.750000,43.750000,36.990746,15277400
2014-04-09,44.000000,44.250000,43.750000,44.000000,37.202118,8888800
2014-04-10,44.000000,44.250000,43.500000,44.000000,37.202118,6851700
2014-04-11,43.750000,44.000000,43.500000,44.000000,37.202118,7154000
2014-04-16,43.750000,44.000000,43.500000,43.500000,36.779373,15599300
2014-04-17,43.500000,44.750000,43.250000,44.750000,37.836243,26183100
2014-04-18,44.500000,44.500000,44.250000,44.500000,37.624870,4879700
2014-04-21,44.500000,44.750000,44.250000,44.500000,37.624870,7316600
2014-04-22,44.750000,45.000000,43.750000,44.000000,37.202118,12270500
2014-04-23,44.250000,44.250000,43.750000,43.750000,36.990746,10635600
2014-04-24,43.750000,44.000000,43.750000,44.000000,37.202118,6918700
2014-04-25,43.750000,44.250000,43.750000,43.750000,36.990746,8254200
2014-04-28,43.750000,44.000000,42.500000,42.500000,35.933865,2690000
2014-04-29,42.500000,43.250000,42.500000,42.750000,36.145237,15554600
2014-04-30,42.000000,42.500000,41.750000,42.000000,36.274792,13895000
2014-05-02,42.500000,43.750000,41.750000,43.500000,37.570320,18257600
2014-05-06,43.750000,43.750000,43.000000,43.000000,37.138481,15539900
2014-05-07,43.250000,43.750000,42.750000,43.750000,37.786240,13744700
2014-05-08,43.750000,43.750000,41.750000,43.000000,37.138481,34819700
2014-05-09,42.500000,42.750000,42.000000,42.500000,36.706631,15642400
2014-05-12,42.500000,42.750000,42.000000,42.250000,36.490715,15994700
2014-05-14,42.250000,42.750000,42.000000,42.250000,36.490715,16699200
2014-05-15,42.250000,43.250000,42.250000,42.750000,36.922554,18132300
2014-05-16,42.750000,44.000000,42.750000,43.750000,37.786240,34773700
2014-05-19,43.750000,44.250000,43.750000,44.000000,38.002163,18239900
2014-05-20,43.250000,43.750000,43.000000,43.500000,37.570320,28165200
2014-05-21,43.500000,44.000000,43.500000,43.500000,37.570320,22809300
2014-05-22,43.750000,44.000000,43.500000,43.750000,37.786240,20203800
2014-05-23,43.000000,43.750000,43.000000,43.500000,37.570320,24136300
2014-05-26,43.500000,43.750000,43.250000,43.500000,37.570320,25548300
2014-05-27,43.500000,44.750000,43.500000,44.750000,38.649929,23721000
2014-05-28,45.000000,46.000000,44.500000,45.000000,38.865849,44653200
2014-05-29,45.000000,45.750000,44.750000,45.750000,39.513615,20916100
2014-05-30,45.500000,45.750000,45.250000,45.500000,39.297695,14618100
2014-06-02,45.750000,46.500000,45.500000,46.000000,39.729530,23589800
2014-06-03,46.250000,46.500000,45.500000,46.000000,39.729530,26124600
2014-06-04,46.000000,46.000000,45.750000,46.000000,39.729530,6007500
2014-06-05,46.000000,46.250000,45.500000,45.500000,39.297695,12937400
2014-06-06,45.750000,45.750000,44.750000,45.250000,39.081768,24206500
2014-06-09,45.250000,45.500000,45.000000,45.250000,39.081768,5076800
2014-06-10,45.000000,46.000000,45.000000,46.000000,39.729530,8899800
2014-06-11,45.750000,46.000000,45.750000,46.000000,39.729530,10609300
2014-06-12,46.000000,46.000000,45.000000,45.000000,38.865849,10301300
2014-06-13,45.000000,46.000000,45.000000,45.500000,39.297695,9693300
2014-06-16,45.750000,47.000000,45.750000,46.250000,39.945457,24872000
2014-06-17,46.500000,47.750000,46.250000,47.500000,41.025063,32583100
2014-06-18,47.750000,47.750000,46.750000,47.250000,40.809139,13844300
2014-06-19,47.250000,48.000000,46.500000,48.000000,41.456909,13839700
2014-06-20,47.750000,48.250000,47.500000,48.000000,41.456909,12993300
2014-06-23,48.000000,48.250000,47.500000,48.000000,41.456909,6754000
2014-06-24,48.250000,48.250000,47.750000,48.250000,41.672832,6647100
2014-06-25,48.250000,48.250000,47.500000,48.000000,41.456909,9656700
2014-06-26,47.750000,48.250000,47.750000,47.750000,41.240982,6793500
2014-06-27,48.000000,48.250000,47.750000,48.000000,41.456909,8802400
2014-06-30,48.000000,48.250000,47.750000,48.000000,41.456909,5107200
2014-07-02,47.250000,47.500000,46.250000,46.500000,40.161377,31978400
2014-07-03,46.750000,47.000000,46.500000,46.750000,40.377300,10628300
2014-07-04,46.750000,47.000000,46.500000,46.500000,40.161377,6903500
2014-07-07,46.500000,47.000000,46.500000,46.500000,40.161377,5810500
2014-07-08,46.500000,47.250000,46.500000,47.000000,40.593224,6024200
2014-07-09,47.000000,47.500000,46.750000,47.000000,40.593224,6770300
2014-07-10,47.250000,47.250000,46.500000,47.000000,40.593224,5007900
2014-07-14,47.250000,47.500000,47.000000,47.500000,41.025063,6239200
2014-07-15,47.750000,47.750000,47.250000,47.250000,40.809139,5000100
2014-07-16,47.500000,47.750000,47.250000,47.750000,41.240982,11130200
2014-07-17,47.500000,47.750000,47.250000,47.750000,41.240982,9624600
2014-07-18,47.250000,47.750000,47.000000,47.500000,41.025063,5414600
2014-07-21,47.750000,47.750000,47.250000,47.250000,40.809139,7007500
2014-07-22,47.500000,47.750000,46.000000,46.000000,39.729530,17302400
2014-07-23,46.500000,47.000000,46.250000,47.000000,40.593224,8108600
2014-07-24,47.000000,47.250000,46.500000,46.750000,40.377300,5560100
2014-07-25,46.750000,47.250000,46.500000,47.250000,40.809139,4374400
2014-07-28,47.250000,47.750000,47.000000,47.750000,41.240982,9641300
2014-07-29,47.750000,47.750000,47.250000,47.500000,41.025063,7684100
2014-07-30,47.500000,47.500000,46.500000,46.750000,40.377300,10704800
2014-07-31,46.750000,47.250000,46.000000,46.250000,39.945457,17004300
2014-08-01,46.250000,46.500000,45.750000,46.500000,40.161377,6880100
2014-08-04,47.000000,47.250000,46.250000,47.250000,40.809139,8800200
2014-08-05,47.250000,47.250000,47.000000,47.250000,40.809139,7442800
2014-08-06,47.250000,47.250000,46.500000,46.750000,40.377300,6046900
2014-08-07,46.000000,46.750000,45.500000,46.750000,40.377300,20303400
2014-08-08,46.750000,46.750000,45.750000,46.000000,39.729530,7853700
2014-08-13,46.500000,47.000000,46.250000,46.500000,40.161377,18247800
2014-08-14,46.500000,46.750000,45.500000,46.000000,39.729530,14627100
2014-08-15,46.000000,46.250000,45.750000,45.750000,39.513615,864300
2014-08-18,45.750000,46.250000,45.750000,45.750000,39.513615,7493900
2014-08-19,46.500000,46.500000,45.750000,45.750000,39.513615,9240200
2014-08-20,45.750000,46.250000,45.500000,45.500000,39.297695,12404300
2014-08-21,45.500000,46.000000,45.500000,45.750000,39.513615,6799000
2014-08-22,46.000000,46.000000,45.500000,45.750000,39.513615,21637600
2014-08-25,45.750000,46.750000,45.750000,46.500000,40.161377,15092900
2014-08-26,46.750000,47.250000,46.500000,47.000000,40.593224,18424600
2014-08-27,47.000000,47.750000,47.000000,47.750000,41.240982,20299800
2014-08-28,47.750000,47.750000,47.250000,47.500000,41.025063,14920600
2014-08-29,47.250000,47.500000,47.250000,47.500000,41.025063,12757500
2014-09-01,47.500000,47.750000,47.250000,47.250000,40.809139,10730200
2014-09-02,47.250000,47.500000,46.500000,46.500000,40.161377,16695400
2014-09-03,46.750000,47.000000,46.500000,46.750000,40.377300,14684100
2014-09-04,46.750000,46.750000,46.000000,46.500000,40.161377,18063500
2014-09-05,46.500000,46.500000,45.750000,46.250000,39.945457,22490900
2014-09-08,46.250000,46.500000,45.500000,45.750000,39.513615,14691600
2014-09-09,45.750000,46.250000,45.500000,45.500000,39.297695,8251200
2014-09-10,45.500000,45.750000,45.000000,45.500000,39.297695,20569000
2014-09-11,45.750000,45.750000,45.250000,45.500000,39.297695,14197600
2014-09-12,45.500000,45.500000,45.000000,45.250000,39.081768,14778800
2014-09-15,45.250000,45.500000,44.500000,45.500000,39.297695,14025800
2014-09-16,45.500000,45.500000,44.750000,44.750000,38.649929,11918600
2014-09-17,44.750000,45.250000,44.750000,44.750000,38.649929,9656100
2014-09-18,45.000000,45.000000,44.750000,44.750000,38.649929,8710200
2014-09-19,45.000000,45.000000,44.500000,44.750000,38.649929,10600800
2014-09-22,44.750000,45.000000,44.750000,45.000000,38.865849,7558200
2014-09-23,45.000000,45.500000,44.750000,45.000000,38.865849,20660000
2014-09-24,45.250000,45.750000,45.250000,45.250000,39.081768,24800200
2014-09-25,45.500000,45.500000,45.000000,45.250000,39.081768,7964800
2014-09-26,45.250000,45.500000,45.000000,45.500000,39.297695,15248900
2014-09-29,45.250000,45.500000,44.500000,45.000000,38.865849,20819500
2014-09-30,45.250000,45.250000,44.750000,44.750000,38.649929,9223800
2014-10-01,45.000000,45.000000,44.500000,44.750000,38.649929,8392600
2014-10-02,44.750000,45.000000,43.500000,43.500000,37.570320,27525000
2014-10-03,43.500000,43.750000,42.750000,43.250000,37.354401,20897200
2014-10-06,43.500000,43.500000,42.750000,43.250000,37.354401,24468300
2014-10-07,43.250000,43.750000,43.000000,43.750000,37.786240,24463600
2014-10-08,43.500000,44.000000,43.250000,43.500000,37.570320,16243900
2014-10-09,43.750000,44.250000,43.500000,44.250000,38.218082,14885700
2014-10-10,43.750000,44.250000,43.750000,44.000000,38.002163,10541100
2014-10-13,43.750000,44.000000,43.750000,43.750000,37.786240,13727500
2014-10-14,44.000000,44.000000,43.500000,43.750000,37.786240,8193000
2014-10-15,44.000000,44.500000,43.750000,43.750000,37.786240,6078300
2014-10-16,43.750000,44.500000,43.750000,43.750000,37.786240,14548700
2014-10-17,44.000000,44.500000,43.750000,43.750000,37.786240,10759300
2014-10-20,44.250000,44.250000,43.750000,43.750000,37.786240,5220600
2014-10-21,43.750000,44.000000,43.250000,43.500000,37.570320,17810200
2014-10-22,43.750000,44.000000,43.500000,43.500000,37.570320,7478300
2014-10-24,43.750000,44.250000,43.500000,44.250000,38.218082,11068700
2014-10-27,44.250000,44.250000,43.750000,44.000000,38.002163,4452000
2014-10-28,44.000000,44.500000,43.750000,44.500000,38.434006,7195000
2014-10-29,44.500000,45.250000,44.500000,44.750000,38.649929,2028200
2014-10-30,45.000000,45.250000,44.750000,45.250000,39.081768,8489000
2014-10-31,45.250000,45.500000,45.000000,45.500000,39.297695,6687200
2014-11-03,45.500000,45.750000,45.250000,45.750000,39.513615,8849700
2014-11-04,45.500000,45.500000,45.250000,45.250000,39.081768,7635500
2014-11-05,45.500000,45.500000,44.750000,45.000000,38.865849,5876400
2014-11-06,45.000000,45.000000,44.500000,44.500000,38.434006,8673600
2014-11-07,44.000000,44.000000,42.250000,42.500000,36.706631,41196500
2014-11-10,42.500000,43.000000,42.250000,42.250000,36.490715,10262200
2014-11-11,42.000000,43.000000,42.000000,43.000000,37.138481,10982300
2014-11-12,43.000000,43.500000,42.750000,42.750000,36.922554,7569400
2014-11-13,43.000000,43.500000,42.750000,43.250000,37.354401,11030500
2014-11-14,43.500000,44.000000,43.000000,43.500000,37.570320,9197000
2014-11-17,43.500000,43.500000,43.000000,43.500000,37.570320,9875200
2014-11-18,43.750000,43.750000,42.750000,43.500000,37.570320,13198800
2014-11-19,43.500000,43.500000,42.500000,43.000000,37.138481,9571500
2014-11-20,43.000000,43.000000,41.500000,42.000000,36.274792,16529800
2014-11-21,42.000000,43.000000,42.000000,42.750000,36.922554,15889900
2014-11-24,43.000000,43.000000,42.500000,42.750000,36.922554,7812700
2014-11-25,43.000000,43.500000,42.500000,43.500000,37.570320,15200800
2014-11-26,43.500000,43.500000,42.750000,43.250000,37.354401,8177900
2014-11-27,43.250000,44.000000,43.000000,44.000000,38.002163,9929800
2014-11-28,44.000000,44.000000,43.250000,44.000000,38.002163,10278200
2014-12-01,43.500000,44.000000,43.250000,44.000000,38.002163,7856200
2014-12-02,43.750000,44.000000,43.250000,43.750000,37.786240,11135900
2014-12-03,43.500000,43.750000,43.250000,43.500000,37.570320,5122600
2014-12-04,43.500000,43.500000,43.250000,43.250000,37.354401,3199500
2014-12-08,43.250000,43.500000,42.250000,42.750000,36.922554,10410100
2014-12-09,42.500000,42.750000,41.750000,42.250000,36.490715,17791100
2014-12-11,42.250000,42.250000,41.250000,41.500000,35.842945,28041500
2014-12-12,41.250000,41.500000,40.750000,40.750000,35.195183,18393800
2014-12-15,40.000000,40.500000,38.500000,40.000000,34.547421,33348500
2014-12-16,39.250000,39.750000,38.500000,39.250000,33.899658,29012000
2014-12-17,39.500000,40.000000,39.000000,39.500000,34.115578,26044600
2014-12-18,39.750000,41.000000,39.500000,41.000000,35.411102,29920900
2014-12-19,41.750000,42.000000,40.750000,41.250000,35.627026,12494300
2014-12-22,41.750000,42.000000,41.250000,41.750000,36.058872,10753800
2014-12-23,42.000000,42.000000,41.500000,41.500000,35.842945,7012200
2014-12-24,41.500000,41.750000,41.250000,41.500000,35.842945,7542900
2014-12-25,41.000000,41.250000,40.750000,40.750000,35.195183,9299100
2014-12-26,40.500000,41.750000,40.000000,41.750000,36.058872,12550300
2014-12-29,41.750000,41.750000,40.750000,40.750000,35.195183,4850800
2014-12-30,40.500000,42.500000,40.250000,42.500000,36.706631,16640600
2015-01-05,42.250000,43.000000,41.500000,42.500000,36.706631,11246900
2015-01-06,41.750000,42.500000,41.000000,42.250000,36.490715,12635300
2015-01-07,42.500000,43.250000,42.500000,43.250000,37.354401,11090200
2015-01-08,43.500000,43.750000,43.000000,43.250000,37.354401,11568700
2015-01-09,43.000000,43.250000,42.000000,42.250000,36.490715,10212100
2015-01-12,42.250000,43.250000,42.000000,42.750000,36.922554,7094900
2015-01-13,42.250000,43.500000,42.000000,43.000000,37.138481,11606100
2015-01-14,43.500000,43.750000,42.750000,42.750000,36.922554,12478200
2015-01-15,43.500000,43.750000,43.000000,43.000000,37.138481,11647000
2015-01-16,42.750000,43.250000,42.750000,43.000000,37.138481,6160000
2015-01-19,43.250000,43.250000,42.250000,43.000000,37.138481,4555600
2015-01-20,43.000000,43.000000,41.500000,41.500000,35.842945,13757500
2015-01-21,41.750000,42.250000,41.500000,42.000000,36.274792,7926600
2015-01-22,42.250000,43.000000,42.000000,42.250000,36.490715,12495500
2015-01-23,42.500000,43.000000,42.000000,42.500000,36.706631,11266000
2015-01-26,42.750000,43.000000,41.750000,42.000000,36.274792,8066400
2015-01-27,42.000000,42.500000,41.500000,41.750000,36.058872,10662600
2015-01-28,42.000000,42.500000,41.000000,41.250000,35.627026,12647200
2015-01-29,41.750000,41.750000,41.000000,41.250000,35.627026,7022800
2015-01-30,41.750000,42.000000,41.250000,41.500000,35.842945,8409800
2015-02-02,41.750000,42.000000,41.250000,41.750000,36.058872,8092500
2015-02-03,41.750000,42.500000,41.500000,42.250000,36.490715,11941800
2015-02-04,42.500000,42.750000,42.000000,42.250000,36.490715,12169800
2015-02-05,42.250000,42.500000,41.500000,42.000000,36.274792,11759200
2015-02-06,42.000000,42.500000,41.750000,42.000000,36.274792,17665800
2015-02-09,41.750000,42.000000,41.250000,41.500000,35.842945,9189700
2015-02-10,41.250000,41.750000,41.250000,41.250000,35.627026,5427100
2015-02-11,41.250000,41.750000,40.500000,41.250000,35.627026,11398100
2015-02-12,41.250000,41.750000,40.750000,41.750000,36.058872,4951100
2015-02-13,41.250000,41.500000,41.000000,41.500000,35.842945,6510800
2015-02-16,41.250000,41.500000,41.000000,41.000000,35.411102,6784400
2015-02-17,41.000000,41.500000,40.750000,40.750000,35.195183,6477800
2015-02-18,40.500000,41.000000,40.500000,41.000000,35.411102,8881700
2015-02-19,41.250000,41.250000,40.000000,40.000000,34.547421,10590300
2015-02-20,40.250000,40.500000,39.750000,40.250000,34.763336,7695100
2015-02-23,40.500000,41.000000,40.250000,40.500000,34.979267,6297500
2015-02-24,40.500000,40.750000,40.250000,40.500000,34.979267,5283900
2015-02-25,40.750000,40.750000,40.000000,40.500000,34.979267,15956200
2015-02-26,40.750000,41.000000,40.250000,40.750000,35.195183,14287900
2015-02-27,40.750000,40.750000,39.750000,40.000000,34.547421,13468700
2015-03-02,40.000000,40.250000,39.250000,39.500000,34.115578,9652800
2015-03-03,40.250000,40.500000,39.500000,39.500000,34.115578,12947300
2015-03-05,39.500000,40.000000,38.750000,39.500000,34.115578,20715600
2015-03-06,39.750000,40.000000,39.000000,39.500000,34.115578,17637200
2015-03-09,39.250000,39.500000,38.000000,38.000000,32.820053,28648900
2015-03-10,38.250000,39.000000,38.000000,38.250000,33.035973,18068900
2015-03-11,38.250000,39.250000,38.000000,39.000000,33.683739,13313400
2015-03-12,38.750000,39.250000,38.000000,38.750000,33.467812,25021400
2015-03-13,38.750000,39.250000,38.250000,39.000000,33.683739,12675400
2015-03-16,38.750000,39.000000,38.500000,38.500000,33.251892,12423400
2015-03-17,38.750000,38.750000,38.000000,38.250000,33.035973,11724400
2015-03-18,38.000000,38.500000,38.000000,38.250000,33.035973,13471800
2015-03-19,38.250000,38.250000,38.000000,38.250000,33.035973,10737200
2015-03-20,38.250000,38.500000,37.750000,38.250000,33.035973,15621700
2015-03-23,38.250000,38.250000,37.750000,38.250000,33.035973,6323000
2015-03-24,38.000000,38.250000,37.750000,38.000000,32.820053,12418300
2015-03-25,38.000000,38.250000,37.750000,38.000000,32.820053,11202200
2015-03-26,38.000000,38.250000,37.500000,37.500000,32.388206,11538000
2015-03-27,37.750000,38.000000,37.500000,38.000000,32.820053,11524600
2015-03-30,38.250000,40.250000,38.000000,40.000000,34.547421,32273700
2015-03-31,40.500000,41.000000,40.000000,41.000000,35.411102,24394900
2015-04-01,40.750000,41.750000,40.250000,41.750000,36.058872,17072400
